==16103== NVPROF is profiling process 16103, command: ./exe -mN 20 -MN 20 -mM 3 -MM 3 -a 1000 -i 1 -PCRq 0.3,2,1,2 -c -ml 0 -mu 0.1 -l -r 0.1 -f
==16103== Profiling application: ./exe -mN 20 -MN 20 -mM 3 -MM 3 -a 1000 -i 1 -PCRq 0.3,2,1,2 -c -ml 0 -mu 0.1 -l -r 0.1 -f
==16103== Profiling result:
   Start  Duration            Grid Size      Block Size     Regs*    SSMem*    DSMem*      Size  Throughput  SrcMemType  DstMemType           Device   Context    Stream  Name
534.69ms  4.8780us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaLaunchKernel (brute_force_AL_coarsening(unsigned char, unsigned int, float*, unsigned long*) [202])
534.70ms     288ns                    -               -         -         -         -      840B  2.7164GB/s    Pageable      Device  NVIDIA GeForce          1         7  [CUDA memcpy HtoD]
534.70ms     220ns                    -               -         -         -         -         -           -           -           -                -         -         -  cudaGetLastError
534.70ms  2.6640ms                    -               -         -         -         -         -           -           -           -                -         -         -  cudaDeviceSynchronize
534.70ms  2.6578ms          (32768 1 1)        (32 1 1)        26        0B        0B         -           -           -           -  NVIDIA GeForce          1         7  brute_force_AL_coarsening(unsigned char, unsigned int, float*, unsigned long*) [202]
537.37ms  7.2040us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaLaunchKernel (reduce_argmin(float*, unsigned long*) [205])
537.37ms     194ns                    -               -         -         -         -         -           -           -           -                -         -         -  cudaGetLastError
537.37ms  258.88us           (1024 1 1)      (1024 1 1)        10  12.000KB        0B         -           -           -           -  NVIDIA GeForce          1         7  reduce_argmin(float*, unsigned long*) [205]
537.37ms  263.91us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaDeviceSynchronize
537.64ms  3.9660us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaLaunchKernel (reduce_argmin(float*, unsigned long*) [208])
537.64ms     185ns                    -               -         -         -         -         -           -           -           -                -         -         -  cudaGetLastError
537.64ms  5.2290us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaDeviceSynchronize
537.64ms  3.2950us              (1 1 1)      (1024 1 1)        10  12.000KB        0B         -           -           -           -  NVIDIA GeForce          1         7  reduce_argmin(float*, unsigned long*) [208]
537.65ms     154ns                    -               -         -         -         -         -           -           -           -                -         -         -  cudaGetLastError
537.65ms  1.0540us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaDeviceSynchronize
537.65ms  10.414us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaMemcpy
537.66ms     705ns                    -               -         -         -         -        4B  5.4109MB/s      Device    Pageable  NVIDIA GeForce          1         7  [CUDA memcpy DtoH]
537.66ms  6.9430us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaMemcpy
537.66ms     704ns                    -               -         -         -         -        8B  10.837MB/s      Device    Pageable  NVIDIA GeForce          1         7  [CUDA memcpy DtoH]
537.67ms  5.0430us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaMemcpyToSymbol
537.67ms  4.9930us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaLaunchKernel (brute_force_AL_coarsening(unsigned char, unsigned int, float*, unsigned long*) [216])
537.67ms     287ns                    -               -         -         -         -      840B  2.7258GB/s    Pageable      Device  NVIDIA GeForce          1         7  [CUDA memcpy HtoD]
537.68ms     205ns                    -               -         -         -         -         -           -           -           -                -         -         -  cudaGetLastError
537.68ms  2.6652ms                    -               -         -         -         -         -           -           -           -                -         -         -  cudaDeviceSynchronize
537.68ms  2.6579ms          (32768 1 1)        (32 1 1)        26        0B        0B         -           -           -           -  NVIDIA GeForce          1         7  brute_force_AL_coarsening(unsigned char, unsigned int, float*, unsigned long*) [216]
540.35ms  10.146us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaLaunchKernel (reduce_argmin(float*, unsigned long*) [219])
540.36ms     221ns                    -               -         -         -         -         -           -           -           -                -         -         -  cudaGetLastError
540.36ms  262.02us           (1024 1 1)      (1024 1 1)        10  12.000KB        0B         -           -           -           -  NVIDIA GeForce          1         7  reduce_argmin(float*, unsigned long*) [219]
540.36ms  266.83us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaDeviceSynchronize
540.62ms  4.1890us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaLaunchKernel (reduce_argmin(float*, unsigned long*) [222])
540.63ms     179ns                    -               -         -         -         -         -           -           -           -                -         -         -  cudaGetLastError
540.63ms  5.1090us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaDeviceSynchronize
540.63ms  3.2960us              (1 1 1)      (1024 1 1)        10  12.000KB        0B         -           -           -           -  NVIDIA GeForce          1         7  reduce_argmin(float*, unsigned long*) [222]
540.63ms     154ns                    -               -         -         -         -         -           -           -           -                -         -         -  cudaGetLastError
540.63ms     995ns                    -               -         -         -         -         -           -           -           -                -         -         -  cudaDeviceSynchronize
540.64ms  12.104us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaMemcpy
540.64ms     672ns                    -               -         -         -         -        4B  5.6766MB/s      Device    Pageable  NVIDIA GeForce          1         7  [CUDA memcpy DtoH]
540.65ms  6.9490us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaMemcpy
540.65ms     704ns                    -               -         -         -         -        8B  10.837MB/s      Device    Pageable  NVIDIA GeForce          1         7  [CUDA memcpy DtoH]
540.66ms  5.5180us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaMemcpyToSymbol
540.66ms  4.8610us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaLaunchKernel (brute_force_AL_coarsening(unsigned char, unsigned int, float*, unsigned long*) [230])
540.66ms     288ns                    -               -         -         -         -      840B  2.7164GB/s    Pageable      Device  NVIDIA GeForce          1         7  [CUDA memcpy HtoD]
540.67ms     216ns                    -               -         -         -         -         -           -           -           -                -         -         -  cudaGetLastError
540.67ms  2.6618ms                    -               -         -         -         -         -           -           -           -                -         -         -  cudaDeviceSynchronize
540.67ms  2.6563ms          (32768 1 1)        (32 1 1)        26        0B        0B         -           -           -           -  NVIDIA GeForce          1         7  brute_force_AL_coarsening(unsigned char, unsigned int, float*, unsigned long*) [230]
543.33ms  4.3520us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaLaunchKernel (reduce_argmin(float*, unsigned long*) [233])
543.33ms     165ns                    -               -         -         -         -         -           -           -           -                -         -         -  cudaGetLastError
543.33ms  264.17us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaDeviceSynchronize
543.34ms  258.46us           (1024 1 1)      (1024 1 1)        10  12.000KB        0B         -           -           -           -  NVIDIA GeForce          1         7  reduce_argmin(float*, unsigned long*) [233]
543.60ms  3.1500us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaLaunchKernel (reduce_argmin(float*, unsigned long*) [236])
543.60ms     153ns                    -               -         -         -         -         -           -           -           -                -         -         -  cudaGetLastError
543.60ms  5.0150us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaDeviceSynchronize
543.60ms  3.2960us              (1 1 1)      (1024 1 1)        10  12.000KB        0B         -           -           -           -  NVIDIA GeForce          1         7  reduce_argmin(float*, unsigned long*) [236]
543.61ms     142ns                    -               -         -         -         -         -           -           -           -                -         -         -  cudaGetLastError
543.61ms     967ns                    -               -         -         -         -         -           -           -           -                -         -         -  cudaDeviceSynchronize
543.61ms  8.6470us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaMemcpy
543.61ms     672ns                    -               -         -         -         -        4B  5.6766MB/s      Device    Pageable  NVIDIA GeForce          1         7  [CUDA memcpy DtoH]
543.62ms  6.5290us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaMemcpy
543.62ms     672ns                    -               -         -         -         -        8B  11.353MB/s      Device    Pageable  NVIDIA GeForce          1         7  [CUDA memcpy DtoH]
543.63ms  4.3260us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaMemcpyToSymbol
543.63ms  4.2220us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaLaunchKernel (brute_force_AL_coarsening(unsigned char, unsigned int, float*, unsigned long*) [244])
543.63ms     256ns                    -               -         -         -         -      840B  3.0559GB/s    Pageable      Device  NVIDIA GeForce          1         7  [CUDA memcpy HtoD]
543.64ms     184ns                    -               -         -         -         -         -           -           -           -                -         -         -  cudaGetLastError
543.64ms  2.6641ms                    -               -         -         -         -         -           -           -           -                -         -         -  cudaDeviceSynchronize
543.64ms  2.6565ms          (32768 1 1)        (32 1 1)        26        0B        0B         -           -           -           -  NVIDIA GeForce          1         7  brute_force_AL_coarsening(unsigned char, unsigned int, float*, unsigned long*) [244]
546.30ms  11.621us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaLaunchKernel (reduce_argmin(float*, unsigned long*) [247])
546.31ms  260.83us           (1024 1 1)      (1024 1 1)        10  12.000KB        0B         -           -           -           -  NVIDIA GeForce          1         7  reduce_argmin(float*, unsigned long*) [247]
546.31ms     216ns                    -               -         -         -         -         -           -           -           -                -         -         -  cudaGetLastError
546.31ms  265.57us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaDeviceSynchronize
546.58ms  4.7390us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaLaunchKernel (reduce_argmin(float*, unsigned long*) [250])
546.59ms     154ns                    -               -         -         -         -         -           -           -           -                -         -         -  cudaGetLastError
546.59ms  4.9770us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaDeviceSynchronize
546.59ms  3.2960us              (1 1 1)      (1024 1 1)        10  12.000KB        0B         -           -           -           -  NVIDIA GeForce          1         7  reduce_argmin(float*, unsigned long*) [250]
546.59ms     129ns                    -               -         -         -         -         -           -           -           -                -         -         -  cudaGetLastError
546.59ms     941ns                    -               -         -         -         -         -           -           -           -                -         -         -  cudaDeviceSynchronize
546.59ms  15.381us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaMemcpy
546.60ms     736ns                    -               -         -         -         -        4B  5.1830MB/s      Device    Pageable  NVIDIA GeForce          1         7  [CUDA memcpy DtoH]
546.61ms  6.9830us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaMemcpy
546.61ms     800ns                    -               -         -         -         -        8B  9.5367MB/s      Device    Pageable  NVIDIA GeForce          1         7  [CUDA memcpy DtoH]
546.62ms  5.9750us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaMemcpyToSymbol
546.62ms  4.7650us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaLaunchKernel (brute_force_AL_coarsening(unsigned char, unsigned int, float*, unsigned long*) [258])
546.62ms     320ns                    -               -         -         -         -      840B  2.4447GB/s    Pageable      Device  NVIDIA GeForce          1         7  [CUDA memcpy HtoD]
546.63ms     188ns                    -               -         -         -         -         -           -           -           -                -         -         -  cudaGetLastError
546.63ms  2.6690ms                    -               -         -         -         -         -           -           -           -                -         -         -  cudaDeviceSynchronize
546.63ms  2.6574ms          (32768 1 1)        (32 1 1)        26        0B        0B         -           -           -           -  NVIDIA GeForce          1         7  brute_force_AL_coarsening(unsigned char, unsigned int, float*, unsigned long*) [258]
549.30ms  20.487us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaLaunchKernel (reduce_argmin(float*, unsigned long*) [261])
549.32ms  259.10us           (1024 1 1)      (1024 1 1)        10  12.000KB        0B         -           -           -           -  NVIDIA GeForce          1         7  reduce_argmin(float*, unsigned long*) [261]
549.32ms     289ns                    -               -         -         -         -         -           -           -           -                -         -         -  cudaGetLastError
549.32ms  262.63us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaDeviceSynchronize
549.59ms  3.5490us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaLaunchKernel (reduce_argmin(float*, unsigned long*) [264])
549.59ms     163ns                    -               -         -         -         -         -           -           -           -                -         -         -  cudaGetLastError
549.59ms  4.8560us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaDeviceSynchronize
549.59ms  3.2960us              (1 1 1)      (1024 1 1)        10  12.000KB        0B         -           -           -           -  NVIDIA GeForce          1         7  reduce_argmin(float*, unsigned long*) [264]
549.60ms     128ns                    -               -         -         -         -         -           -           -           -                -         -         -  cudaGetLastError
549.60ms     884ns                    -               -         -         -         -         -           -           -           -                -         -         -  cudaDeviceSynchronize
549.60ms  15.904us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaMemcpy
549.61ms     928ns                    -               -         -         -         -        4B  4.1107MB/s      Device    Pageable  NVIDIA GeForce          1         7  [CUDA memcpy DtoH]
549.61ms  6.9470us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaMemcpy
549.62ms     704ns                    -               -         -         -         -        8B  10.837MB/s      Device    Pageable  NVIDIA GeForce          1         7  [CUDA memcpy DtoH]
549.64ms  107.01us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaFree
549.75ms  6.2890us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaFree
549.75ms  3.2950us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaFree

Regs: Number of registers used per CUDA thread. This number includes registers used internally by the CUDA driver and/or tools and can be more than what the compiler shows.
SSMem: Static shared memory allocated per CUDA block.
DSMem: Dynamic shared memory allocated per CUDA block.
SrcMemType: The type of source memory accessed by memory operation/copy
DstMemType: The type of destination memory accessed by memory operation/copy
